,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100506504,33.97493154632518,-0.02298398348062898,0.3295495669931069,-0.06974363125505102,0.9443977135905284,0.9744016717409902
199990,57.5752280783338,-0.6563484050471106,0.25483589327984435,-2.5755728386595487,0.010007419283065243,0.07392254003482662
112268219,16.5343708897004,-0.5975787537108017,0.3732024619273216,-1.6012186806719826,0.10932849272032336,
6497,257.93930055971236,-0.3452838772369147,0.21595108811011418,-1.598898529563571,0.10984315083379097,0.3029419034592993
79906,62.87167519234818,-0.6090283810816397,0.28176254026794995,-2.161495209769429,0.030657106586654465,0.14436549968496756
100129534,16.90467837513078,-0.2828815455227762,0.42230309136776006,-0.6698543091564314,0.5029506688884581,
11079,77.84033088515463,-0.4031658274535968,0.21111385925957285,-1.9097080071748795,0.056170819436784855,0.20484357204451048
5192,19.598150162106453,0.16245269175798654,0.2892059104456664,0.5617198193067593,0.5743069287242768,0.7686112194390466
9651,522.4473524206129,-0.979584209138029,0.31790923357137635,-3.0813329897135393,0.002060760459716551,0.03138827708477358
55229,122.77838270220762,-0.7049287573049304,0.2782500488297558,-2.5334362393454004,0.011295028694481974,0.07878299239941411
8764,34.14322657429598,-0.9504948791888265,0.41232783327007644,-2.3051921371658857,0.021155815043008473,0.11582643498091759
127281,16.0111017075472,-0.7169639086435182,0.41162383362280464,-1.7417939635160067,0.08154450336487958,
100287898,31.482579869304885,-1.134283000910558,0.3522600407716618,-3.22001609500128,0.0012818339975077927,0.024608542264654813
105378598,16.983558488685183,-1.2097299401097694,0.5718751771995244,-2.1153741031982243,0.03439807517640208,
1953,16.240521911381837,-1.0897372444375055,0.5601855126587295,-1.9453149355209836,0.05173708563568822,
127262,49.50289194229954,0.10999453498411851,0.20666352459406417,0.5322397128384105,0.5945599810968456,0.7825640474438046
49856,9.261836580947593,-1.353475602161455,0.6237051450469564,-2.1700568175681103,0.030002541957134813,
57212,90.732795785121,-0.5412137327728398,0.24125878897514233,-2.2432912602765436,0.024878038591900794,0.12700617228716166
57470,63.872373896573784,-0.29444819474692546,0.2909938581560095,-1.0118708230228832,0.3115998214219352,0.5556572418985237
