gene,coef_Intercept,coef_diagnosis,coef_age,pval_Intercept,pval_diagnosis,pval_age
'ENCODE_ID_9963',5.822085207948854,0.2175719024455165,0.010830932196294135,1.1506003041554766e-26,0.16752046996289954,0.01986989067388387
'ENCODE_ID_56130',6.643344232995176,-0.3113156412237472,-0.01197912792815589,1.4345003087325716e-27,0.07138498100073434,0.01796094672104733
'ENCODE_ID_107986454',8.60254075857358,-0.2559678670786408,-0.011168601377838344,4.90657481475925e-33,0.12609731019018333,0.023156165341964685
'ENCODE_ID_2246',7.089372333689197,-0.27802410122124244,-0.014697122433000904,4.601271027550738e-25,0.18366436947759346,0.01743260821038575
'ENCODE_ID_56103',6.4599700703507015,-0.3165461917935376,-0.011549794837648524,1.6121963548730085e-27,0.06045136081862254,0.01920314227970189
'ENCODE_ID_56101',6.155072782739159,0.009145943705740955,-0.010536079406868949,1.0479379280871696e-26,0.9556876220732495,0.031038448253792376
'ENCODE_ID_972',4.8143222753760835,0.09842833908104348,0.012618675777264193,6.947766547696155e-20,0.6015469112710168,0.024235144877978152
'ENCODE_ID_54438',8.660070933760128,0.21928682853825532,0.009332697089411895,3.3759536760907043e-37,0.10811198485174253,0.01999917876189435
'ENCODE_ID_202374',5.775486355824017,-0.1334355131273161,0.012987328846317942,1.3807342977874796e-22,0.4914362195131481,0.024046681173400315
'ENCODE_ID_153743',5.584370070071367,-0.09407714316706972,-0.01000614786093765,9.369914568156484e-28,0.5063182341458685,0.01758621807970938
'ENCODE_ID_105378235',4.716829438566042,0.10588713587008802,0.013695878793726073,2.0109979696398276e-19,0.5769270471668899,0.015557576243898766
'ENCODE_ID_51053',5.114711508066869,0.08624370093195105,0.011548694201097292,1.6859897125192966e-25,0.5553022902040182,0.00846802949816167
'ENCODE_ID_11120',6.900514565943371,-0.11517775515986295,-0.007312806607432401,9.253827828022248e-37,0.29634651967895326,0.024942268111497877
'ENCODE_ID_651302',5.537427254785182,-0.17533557054432286,0.011070478506930152,1.8183167895766908e-25,0.27110720350456186,0.019010016079793742
'ENCODE_ID_1460',7.5481784486262145,-0.8247324276029223,-0.019409533573795185,2.9267558821144734e-21,0.003833836152730672,0.017042656649502493
'ENCODE_ID_55776',6.582743901850816,-0.12729634832928977,-0.010958174098925494,6.474159144782079e-28,0.4420337816648584,0.025578159358839923
'ENCODE_ID_100294145',4.632710618925912,0.4369533249538564,0.012537451660455865,6.621101038194806e-22,0.009014822289324034,0.009588626531830199
'ENCODE_ID_2289',5.577397372270757,0.07344786544002624,0.02670924798673046,3.736428602003872e-20,0.7323781521748366,7.968692267001215e-05
'ENCODE_ID_54887',7.976291162205931,-0.16627582231949445,0.008095290653547173,1.2087713277974697e-37,0.17437336157282718,0.024746634346926817
'ENCODE_ID_1310',8.517690611353338,-0.03135082308656201,-0.009006381667466753,3.819698617186815e-37,0.8133455414530605,0.0226619674171084
'ENCODE_ID_732253',6.502710525284917,0.3336677573078697,0.017804028555648353,9.852173933227695e-21,0.17224002592299972,0.013905116695475448
'ENCODE_ID_105377872',5.724526168032516,0.2683372340697396,-0.014494399414093986,1.33173538637564e-20,0.21505148673366414,0.023284525356222337
'ENCODE_ID_105375061',6.1188072081552605,0.08431698946438482,0.009964848410078445,8.634677669849725e-28,0.5857151210314071,0.02979446968068221
'ENCODE_ID_100506804',4.690283398936329,0.07090504724169644,0.01257158822412295,1.5985771167208094e-19,0.7052482265163549,0.024089004560943154
'ENCODE_ID_401264',5.525444207218989,0.18366198520558358,-0.010901957149338542,8.252133273178556e-26,0.23967123368780405,0.018411770538750427
'ENCODE_ID_134728',6.465301908633884,0.16328984710489214,0.011397893520924648,8.074968779867446e-29,0.2936248713689416,0.013699039755196436
'ENCODE_ID_57226',6.518486298359337,0.21827692673535104,0.006819425094847469,3.4013389057581906e-38,0.02733419551611842,0.01769153385839917
'ENCODE_ID_51167',7.389437476680913,-0.18035977721456475,0.009081209668271726,3.3175761440615686e-33,0.2038213646899322,0.029742424914922107
'ENCODE_ID_117247',6.5338901709910076,0.38541260967728874,0.01213010575581901,1.8496272096010104e-27,0.02541997175574398,0.015570857232242679
'ENCODE_ID_81491',6.749723931021009,0.1746557141216113,0.011027936661505615,2.896046145331714e-34,0.15586723930352447,0.0028691967220990716
'ENCODE_ID_2898',10.604654136585404,-0.043804886623079464,-0.008162891353642194,1.2199189932975524e-42,0.7271063532631264,0.028484814136649182
'ENCODE_ID_3097',10.154103677314655,-0.27515809377136197,-0.012930315105718578,9.504546427252353e-34,0.14794186402916293,0.02099798347836551
'ENCODE_ID_5550',7.81582607167662,-0.026053074118954855,0.006883661774745947,7.249767689264648e-43,0.7757450417166638,0.011944099932685037
'ENCODE_ID_2519',5.610785509904619,0.2639394414649504,0.009441230684931301,5.578931042245932e-28,0.06459078950671034,0.023650037771373825
'ENCODE_ID_100507203',5.70053900331288,0.11834457372634533,0.014624695907529954,3.1814073933036735e-23,0.521628237593766,0.008287279164805466
'ENCODE_ID_6098',5.90181732958565,-0.12185521988734088,0.024086354076543193,1.2855227900585474e-24,0.49148079964689906,2.0476668150155956e-05
'ENCODE_ID_107986655',6.412537787566834,-0.15573505354711564,-0.010077511856460195,3.3231420743900366e-30,0.2777576569885856,0.017848865077509875
'ENCODE_ID_101928429',5.053996275867625,-0.31051726436918003,0.009523711240188268,2.8383948082574787e-27,0.021379390154827486,0.015087555346259142
'ENCODE_ID_107986659',4.51111749201481,-0.051204799392342626,0.013662701732219559,3.0986201610666064e-18,0.7925029393074597,0.01856623417778049
'ENCODE_ID_10090',7.00932117088991,-0.33824320405999075,-0.015906897291560668,2.1085316999894045e-29,0.041834896332501294,0.0013851057949233307
'ENCODE_ID_51106',7.730033507497475,0.009254606984885116,0.006717279053876039,1.2961911754750753e-40,0.9271257597677827,0.02557807157937543
'ENCODE_ID_26575',6.998724509044033,0.7151153405701227,0.01483156822573416,2.2805129858399125e-25,0.0008245331968415911,0.013698247262070166
'ENCODE_ID_3834',6.085418238296068,-0.4856419763092537,-0.01676980669895569,3.359320449328236e-20,0.04202566196584935,0.01621718739167582
'ENCODE_ID_4988',6.74630762442051,0.4158303351505781,0.03011132784443349,1.1241503262206533e-26,0.0251176676949201,5.630514545561719e-07
'ENCODE_ID_102723758',4.794177638714139,-0.21069183244545595,0.012994830008991572,5.8102804907740314e-18,0.3188803356927348,0.03700863536840754
'ENCODE_ID_105378085',4.901589345360162,-0.043791970579762474,0.009967018043382425,1.0574635593808553e-26,0.7385070137408707,0.011199366665819012
'ENCODE_ID_5134',6.148633625240404,0.20836127350252753,0.011730427962341743,1.4997340102520486e-28,0.1665929494674096,0.008821837490748588
'ENCODE_ID_90639',6.610669486902962,0.13433308819823775,0.010506021280011109,2.1869564297278597e-30,0.3583886143064584,0.01572335981102181
'ENCODE_ID_340267',7.441550997022628,0.025430511311530957,0.008373218073858529,4.715397688595084e-39,0.8092884087547474,0.008195779933295027
'ENCODE_ID_202915',6.242851267215691,-0.36872747397930034,-0.010011632797083614,1.2800059582126015e-30,0.008914491782106222,0.013751185644215532
'ENCODE_ID_101927558',4.729223282168425,0.08089822381061257,0.01312389702082899,9.596312800776227e-22,0.6266732838096265,0.008561711478875073
'ENCODE_ID_644150',6.9606561277215215,0.11624128640475317,0.008980250748951325,1.6227674041574577e-33,0.3749006427163578,0.020856645863028975
'ENCODE_ID_26031',8.926895793904398,-0.18622686523117682,-0.0075438563989270405,4.532675614422076e-43,0.07647067763073205,0.01462868748338612
'ENCODE_ID_273',8.636240287186569,0.06745504567642047,0.007994256256106145,9.656581748447424e-41,0.5489091294987177,0.01711182490103298
'ENCODE_ID_101928421',7.1205561737565395,-0.006631221681122179,0.00889834894327716,1.3709897417987145e-33,0.96021907611888,0.024455999513790096
'ENCODE_ID_55744',8.27425898868674,0.09162804814236891,0.005749826685979495,1.6690783743334512e-45,0.28332319822592494,0.022864094749937464
'ENCODE_ID_84163',6.420124850193089,-0.2750917230224644,-0.008406753794434195,1.0901123843110827e-34,0.01849283219879139,0.013178181541567425
'ENCODE_ID_349075',7.060948040812914,0.03607360286502981,-0.0068709030988658125,5.694706078488238e-37,0.7453439967180768,0.03674656290669139
'ENCODE_ID_105375359',4.507452870347807,0.19044410558926322,0.016191508995468805,3.7122916294875627e-16,0.3913193085388148,0.014400613350586297
'ENCODE_ID_105375337',6.056302440399765,0.1639126985360243,0.01085383125048873,5.918007442663048e-26,0.33344431852008616,0.030161076869636375
'ENCODE_ID_3092',7.263405316589143,-0.15908815271909627,-0.014495901927255367,5.531088751088849e-30,0.33260633474550183,0.0034358986029849243
'ENCODE_ID_102723791',4.388511755512911,0.27402444637917905,0.013519751899274932,9.29021730862539e-19,0.13978314021971738,0.013733847757497641
'ENCODE_ID_7979',5.9395738365811415,-0.004798184224347413,0.01155279596245459,4.569010557027262e-25,0.9779381624407337,0.025170124079937167
'ENCODE_ID_100505854',6.372493695010344,-0.1168185321524306,-0.01172172585193795,1.5837892170327484e-28,0.45157997892222224,0.011460840379873407
'ENCODE_ID_1577',6.488014378881825,0.007473294198463543,0.008511467630440531,6.689624169155592e-32,0.9548909948443218,0.03002248117946878
'ENCODE_ID_285987',7.440769257447609,-0.14174893199966915,-0.01623125325091346,1.4973818557759955e-26,0.48104056850549726,0.007201115600038441
'ENCODE_ID_100861540',5.162146054034337,0.15642876385191617,0.014430459364927796,8.038076248985471e-19,0.46799403456788,0.024040613303373926
'ENCODE_ID_389538',6.53002261648365,-0.33336842490197593,-0.010867195982318306,3.8920283299128545e-30,0.025931447105754832,0.012727659379261704
'ENCODE_ID_9512',7.353541182302234,0.22479601244701242,0.009418812161268525,4.1438339812594547e-38,0.0439317501906235,0.004344236109492334
'ENCODE_ID_4897',11.419944371966233,0.013391142847826942,-0.005283964509683162,1.711164427974312e-52,0.8716938803715659,0.03173333627900895
'ENCODE_ID_80228',6.297481030336131,0.08522784816806961,0.012303913526577864,1.6090524871289553e-27,0.5976782537220707,0.010927026416056999
'ENCODE_ID_101928254',4.441617238754143,0.14352963384497697,0.016505200751308693,2.578521173870916e-19,0.4257071768276798,0.0025172925610854667
'ENCODE_ID_5649',9.269775095513683,-0.06600503671001179,-0.02686551209342875,1.2941028441769179e-27,0.7799686997868173,0.0002598923781729291
'ENCODE_ID_2845',6.539963917804287,0.5612376548436759,0.016674678869270237,1.6564804521894106e-28,0.0008873924110274941,0.0006690772923919027
'ENCODE_ID_154865',6.572940663464666,0.4132130489628464,0.013543869629295057,1.2299703235799358e-24,0.0399019379245187,0.020747707238722303
'ENCODE_ID_101928451',9.89610534624837,-0.23736365600513565,-0.011408343103020767,3.252100689119352e-39,0.09249679944318928,0.006442902913716478
'ENCODE_ID_378805',9.248034299767571,0.0006141335844379592,0.011208894265879399,3.5473877036334874e-42,0.9956231533455868,0.0011010556640221726
'ENCODE_ID_105377785',5.614198981130112,0.14687260108671096,0.012373148321106415,2.510483379385327e-22,0.44289287554757584,0.029014010854640473
'ENCODE_ID_4850',7.896318139010654,-0.1288509187095107,-0.010213926943730928,1.041672871922166e-34,0.35695480483494657,0.014169351954931974
'ENCODE_ID_57604',10.016536179835445,-0.127628722836443,-0.008317926787940938,4.654223528863013e-44,0.2510202147851591,0.011899177567746489
'ENCODE_ID_157285',7.564105621888721,-0.7753534080705813,-0.02321523591089207,3.607523105110243e-21,0.006657542381642236,0.005116581528887788
'ENCODE_ID_102724838',5.765658627851806,0.1504175867039763,0.012142557734063525,2.545205506257529e-29,0.2657404304580149,0.0029084703061056645
'ENCODE_ID_101930149',4.448290656024181,-0.08245873093860207,0.011659821223763741,1.4592429975271587e-19,0.6421379232451405,0.02687232554521645
'ENCODE_ID_105375828',4.3067188395549625,0.19511035947146127,0.014883958327723221,7.760329704662007e-15,0.39912238746229267,0.029675299591522587
'ENCODE_ID_59339',6.2896660331228125,-0.020772265734738005,0.006800790912951061,6.568320275784561e-35,0.8499547596114984,0.03659804887264438
'ENCODE_ID_8989',5.7175045199784496,-0.11152165089362637,0.011164590193262295,2.1674087642900416e-24,0.5208028440578738,0.030022859004493727
'ENCODE_ID_649',6.885062551385653,-0.5861547684231034,-0.019441390420191048,2.282285357922093e-21,0.021154142898319545,0.008812781452204162
'ENCODE_ID_116328',7.909664412083011,-0.08147517645905056,-0.01151821707425151,4.439022271148001e-37,0.5110021580357138,0.0022305085864742107
'ENCODE_ID_51001',6.327394576526209,-0.19250050975134725,-0.013484322843365718,2.5202492017603844e-23,0.3461953321693906,0.025764231065876785
'ENCODE_ID_105375634',8.043011350984854,0.3741946905904975,0.016350945252663666,2.9589914353850504e-29,0.05110284505108044,0.004056746096879179
'ENCODE_ID_759',4.9391394709572065,0.20742933607008096,0.017326735965258598,1.556694679732637e-20,0.26774331243968347,0.0022188517231690793
'ENCODE_ID_79815',8.63048491985948,0.06111597116943723,0.011469859616598369,5.849895699830074e-35,0.6844580326682623,0.010893590257652859
'ENCODE_ID_7071',6.431950888112412,0.257166091112549,-0.014407610521176551,5.328525590671412e-24,0.20061048992010572,0.015481324739269386
'ENCODE_ID_169166',4.56955167903952,0.2512854955370727,0.018962133416555803,4.7084364961796845e-14,0.33238521097000706,0.013972367793550504
'ENCODE_ID_157638',5.593302332423702,-0.0767005517652597,-0.009400072063754586,6.901923801020513e-28,0.5856118735840815,0.02447162330251803
'ENCODE_ID_81034',6.405620397179847,0.13001131924703513,0.009805266996829291,1.3537436463183626e-29,0.3785614559634026,0.024956688447712507
'ENCODE_ID_5747',10.577160596797734,-0.25482487787360353,-0.010364390833677094,8.554812167546065e-39,0.09785446416492156,0.021772343022906555
'ENCODE_ID_5789',11.716836771910511,-0.04892588383875296,-0.008954302703320802,3.7278719425228453e-44,0.7036648586273293,0.019448969668464502
'ENCODE_ID_114',7.153110543735569,-0.5334687498729545,-0.014876108320720569,2.4377093199675844e-25,0.012266201309250805,0.015591079400159575
'ENCODE_ID_90871',5.673365705681022,0.41203757627196447,0.01037031977617776,3.499705971316767e-27,0.007378601929287949,0.018728168671653764
'ENCODE_ID_4300',7.879275812228874,0.13749251666643403,0.006303283942998322,3.128341209362975e-42,0.1528399348427226,0.025842915423956607
'ENCODE_ID_55667',7.483222870346268,0.1760429311995304,0.007032182257262402,5.568489439097832e-39,0.10261977546500328,0.026092747589417077
'ENCODE_ID_56832',4.670579428051932,-0.35240242602008526,0.014175604593704125,2.3022062207969632e-19,0.06608287052638566,0.011954933086533392
'ENCODE_ID_9630',4.6404095194628665,0.257467974327741,0.015854273322665417,4.073963435003204e-20,0.15475499092135875,0.003485373283903153
'ENCODE_ID_7094',8.495438579365004,-0.5580504949146581,-0.016130074498860197,1.383632721863576e-32,0.001556961390837117,0.001578445469854812
'ENCODE_ID_100507103',5.773022592464649,0.15975055959800855,0.015728586386208217,1.4426876689666616e-22,0.41091320533258247,0.006969623954363414
'ENCODE_ID_79987',6.9458997915708025,-0.09996923993401774,-0.014562917742223411,2.169863924049385e-24,0.6353125517895417,0.020285960718132504
'ENCODE_ID_169834',7.3716730858687765,-0.2189210024140657,-0.01166266580251675,2.336907143561451e-28,0.2289815543726058,0.02962883017461846
'ENCODE_ID_58499',8.760216589655585,-0.08342980707137893,-0.012295670709709876,8.624273607631315e-38,0.5286678576900271,0.0022491476756314652
'ENCODE_ID_6136',7.094229046325725,-0.5042956734184638,-0.014653387903451564,2.6149969014004507e-25,0.016828127782983753,0.016432621805798787
'ENCODE_ID_100151684',4.436791818923202,0.30368186282742815,0.019043238377933147,1.7965110278400413e-17,0.13458081829867372,0.0018581211225867777
'ENCODE_ID_6130',7.77728273811083,-0.08672629974385371,-0.011753667071760954,6.497810987081301e-29,0.6396313256048886,0.03226660089389765
'ENCODE_ID_11224',6.215270030418041,-0.48881549423075565,-0.015090974905124638,5.31808326052317e-22,0.026929724233490167,0.018687619919102363
'ENCODE_ID_8872',7.033561099289048,0.037024723766807655,-0.012117087171362803,1.5159830172788937e-28,0.8282193184619532,0.017321224254061907
'ENCODE_ID_9317',6.445479322144151,0.7758360036514993,0.01843932061242589,3.534015529507826e-20,0.002847806489179359,0.012885300094345714
'ENCODE_ID_8021',8.762706887563132,-0.518897895046228,-0.016490351653033086,3.072732174574611e-30,0.010060301197247276,0.00500979523073597
'ENCODE_ID_105',8.307948081206446,-0.14096997906697029,-0.014023292844912778,3.747140559515157e-28,0.49426840526951044,0.022070137899640362
'ENCODE_ID_101928701',5.195014273553009,0.07526594962269112,0.012268793557387673,6.263903967720818e-24,0.6415639920676175,0.011254743608118943
'ENCODE_ID_283078',6.7701759717442425,0.027618889780735734,-0.010501209323870348,5.896894271857048e-29,0.8635609076380135,0.027853937010259355
'ENCODE_ID_102724316',8.372860530436403,-0.3206735961825876,-0.013498531111839926,1.4899135976188188e-34,0.03539094999337623,0.0028343099886139426
'ENCODE_ID_6840',7.9480297194468825,-0.3213811663580947,-0.008795873221686075,3.1175176598839846e-38,0.008308283502715138,0.012242950522334565
'ENCODE_ID_101929256',7.140786585053751,-0.23765318654455814,-0.009577347025138985,5.838880488098269e-34,0.07415406742276162,0.014349231071673508
'ENCODE_ID_55149',7.502440005288156,-0.13530881932917832,-0.010730073940556155,2.357108606894381e-31,0.3911037436864151,0.021864596176529912
'ENCODE_ID_8453',7.0761095605763185,-0.039702054021126254,-0.010195445904729294,1.720980925115164e-30,0.7979239576331953,0.02690476406019222
'ENCODE_ID_7580',6.570363607183722,-0.22814220407316588,-0.013295819158476826,8.061965812556202e-26,0.21939909406167699,0.015722752015291684
'ENCODE_ID_91074',4.514331569195608,0.08015477879145716,0.012995650603381152,5.419003898936087e-18,0.6852870588394567,0.026925045638704726
'ENCODE_ID_221037',10.662544073684872,-0.16758940729526972,-0.008766827737174354,6.5678987958883575e-43,0.1822559270753795,0.018207720711960078
'ENCODE_ID_107984220',5.969351040952147,0.2719173471960607,0.011656489781147033,6.92922501505335e-25,0.12729244592982467,0.025995566204808907
'ENCODE_ID_65217',7.97515745296462,0.16225580063728862,-0.010248217330776127,5.776482505078591e-34,0.2697850386924457,0.018657642784279047
'ENCODE_ID_102723350',6.487871048081139,0.047039698703934985,0.007904461267278022,9.565772441212845e-40,0.5964328859128575,0.0033093825620866177
'ENCODE_ID_219790',6.077522930807343,-0.052801152847521515,0.011850665185053283,7.2871255231753515e-25,0.7687506089428806,0.026369180658558335
'ENCODE_ID_317662',7.79656324842361,0.14581386362973414,0.007769801092456181,4.1084333652315035e-38,0.21143272482264974,0.024020102595208023
'ENCODE_ID_119504',6.8480554448555875,0.04646594687391492,0.007564438954103376,1.2834177542189564e-35,0.6871974921618713,0.027268498445585248
'ENCODE_ID_51008',7.460237433953242,0.18160579115235298,0.008977698848035514,9.124237411895973e-40,0.07958243271792106,0.0036462755381702888
'ENCODE_ID_101929590',6.199174273801119,0.12904257698956345,0.010547781726457867,4.6170913087096344e-29,0.37980929615853487,0.015820545067512765
'ENCODE_ID_100132116',6.053097167233211,0.02555819781427826,0.011989134775397635,1.3641631367325064e-27,0.8685501807062275,0.00968639880585922
'ENCODE_ID_8509',7.3625187828797305,-0.4539560164313075,-0.014533909422562481,1.919842659122196e-27,0.019874815250039972,0.010470611643419253
'ENCODE_ID_84333',7.7650844783714295,0.49133951077544813,0.013072367387544467,3.6713083983758e-29,0.009382331407013618,0.016360162255396188
'ENCODE_ID_59',5.789608748152834,-0.01240909305907778,0.010534583785441788,1.0307795707679575e-26,0.9360945909469203,0.022250005283458992
'ENCODE_ID_105378443',4.714621506058767,0.07607777877988198,0.013066521841630232,1.4985601571451996e-22,0.6310759217454827,0.006163453750733928
'ENCODE_ID_79812',5.447917522742011,-0.21929197213686114,0.011604508228104162,2.4503202963076157e-24,0.18953619810835423,0.01879682062587431
'ENCODE_ID_10556',6.453432078788983,0.2494385695465009,0.01106441795190473,4.7758680733680023e-29,0.10664253905099276,0.015156582753559125
'ENCODE_ID_105378450',5.160632516513817,0.2492000949402995,0.01342534555101664,1.3469915325279846e-22,0.15362983336948366,0.009625714652701078
'ENCODE_ID_64318',6.120540046877941,0.2102867878784272,0.010370380902448923,4.318841836293225e-28,0.17096180881813217,0.022002732564044704
'ENCODE_ID_27291',7.390798692471893,-0.032586156140960165,-0.008478292765610244,2.0395103478309816e-37,0.7743317695589376,0.012671474590597089
'ENCODE_ID_7479',4.824238192486241,-0.0539644200439639,0.012650504079384778,9.669004649597163e-21,0.7637372422714175,0.018130646164208113
'ENCODE_ID_107984270',4.726756841056517,-0.15583849850826512,0.012829316941867373,8.604987909477028e-19,0.4308082161908132,0.02848638864411695
'ENCODE_ID_22986',8.934642092664856,-0.27478803505453253,-0.011717779436523955,2.186900550409059e-37,0.050359271026886525,0.004821591842157737
'ENCODE_ID_11101',7.99349098790579,0.10222750158018745,-0.008152511809016449,8.749440324768609e-38,0.39847799058115063,0.02315089198765282
'ENCODE_ID_642938',6.328766540184365,-0.24946354708144095,-0.009459341864311356,2.802305766248574e-30,0.08003673083217942,0.023366370954911647
'ENCODE_ID_727897',7.195362683473854,-0.13171014571367456,-0.018981955741934422,7.167971279998962e-22,0.6001754321514633,0.011577714935292856
'ENCODE_ID_105379880',6.614573558122511,-0.17514041349180104,-0.006804455229199081,9.978638345954192e-41,0.04645119160124344,0.008538871720811443
'ENCODE_ID_3611',7.116349780271094,-0.5299962059999599,-0.011957575843846525,7.217623480643505e-32,0.0006168697394057862,0.006280681911407923
'ENCODE_ID_63982',8.126297832082454,0.04590628450992795,-0.009898701529527086,1.7487700189695732e-40,0.668391840941013,0.0023857216733297014
'ENCODE_ID_23258',8.31985260197889,-0.18434966435246125,-0.010845751169463173,4.9589507044546634e-33,0.2521313597381643,0.02265970175574724
'ENCODE_ID_440040',6.518859162385448,0.033270598334257495,0.011732872663422138,8.983947401183423e-27,0.848131151140681,0.023240959467947582
'ENCODE_ID_84067',8.01355729300183,-0.6053388310514766,-0.0143434983563978,1.4812810910171334e-28,0.0029784959303439476,0.013583340955196584
'ENCODE_ID_60529',4.877256747374854,-0.09338124604993658,0.01787479501652078,1.16209754749396e-18,0.649148287211913,0.003988751087409588
'ENCODE_ID_101928338',6.483401023079708,-0.26321224729771187,-0.011814246430571263,2.30965125121158e-27,0.12065639810720878,0.018013020811312765
'ENCODE_ID_9219',7.250413723983596,-0.5973227302668704,-0.016103997050169627,5.5042268823415595e-24,0.010315293382433043,0.016396494062325986
'ENCODE_ID_387775',7.9750517901886155,-0.04935857068114491,-0.012145504166175852,2.543879919346229e-33,0.7438374801785237,0.007502590136228362
'ENCODE_ID_65998',6.361191064801441,-0.07739662126171187,0.010491564814689448,1.5163990986880954e-32,0.5376136588573461,0.005534402085190117
'ENCODE_ID_7536',9.52717376893412,-0.2877783326858528,-0.00840189263556635,2.1422641204472625e-44,0.007358698044968241,0.006899365793827951
'ENCODE_ID_57571',7.21828949650236,-0.2994546492450113,-0.013417928343710717,2.2871907202409943e-26,0.1323289948079616,0.021893737270931964
'ENCODE_ID_254359',7.018736312568552,0.146540921977664,0.009628223875521475,2.4550082177702627e-31,0.3218810516099458,0.027668951172296855
'ENCODE_ID_80227',7.123928542235853,-0.07149718868599941,-0.009171967338315889,2.6139641187806764e-34,0.5776964419559957,0.016578850931340816
'ENCODE_ID_55291',9.730698366867717,0.015922001570485067,-0.005784351464371021,9.151290307325734e-50,0.8438636272283837,0.01654288484366245
'ENCODE_ID_105369388',7.800014747907561,-0.12305228235328408,-0.007186340432533791,5.2959024606795835e-39,0.26942026304285815,0.028836904317963645
'ENCODE_ID_2915',9.35056075057643,-0.06053400563819877,-0.005902421205071973,2.6913006042366156e-48,0.4698193584897109,0.017859979189408407
'ENCODE_ID_51400',8.277663733509812,-0.41211180690174104,-0.013600830837040676,3.716300984698166e-29,0.03834976761670272,0.018983474301548574
'ENCODE_ID_100506127',8.549767317167094,0.08709550620059547,0.006858467266214394,2.594062220047502e-42,0.398676908689227,0.024897520421222293
'ENCODE_ID_5058',9.124900784327833,-0.2362830291156971,-0.008780022963576172,1.5802152258996836e-38,0.07971442789741406,0.02597138634537198
'ENCODE_ID_23086',7.177091105741447,-0.11565042207953241,-0.014066744394562906,1.77937879193758e-32,0.4166468776456075,0.0012167882743141139
'ENCODE_ID_79796',6.488559953017772,0.1259249733610447,0.008442044765479759,4.62304792101093e-32,0.33893041196053564,0.030021992264074825
'ENCODE_ID_692072',4.810538642099378,0.0951228254550962,0.00994685120561164,1.5580810297583262e-23,0.5345634479141763,0.028475110033962588
'ENCODE_ID_64776',4.952401322919286,0.20834186752570644,0.011849845436105427,2.820471718498654e-23,0.19581999654992263,0.013115131167173435
'ENCODE_ID_101929089',6.202598369488691,-0.2622928096698304,-0.014165435342500608,2.1504072269674846e-31,0.04764005344688179,0.000422233515370868
'ENCODE_ID_105369536',4.768564064575435,-0.10733126665355336,0.011172767740497294,1.1433380177759496e-21,0.5243280797224004,0.025509722591585685
'ENCODE_ID_79864',6.340522411541917,-0.023011592578906503,0.010592319844871833,6.726750691770835e-29,0.878851478361422,0.018640195155755025
'ENCODE_ID_50937',8.230631774558429,-0.3522250701407612,-0.010460355050472984,3.1830385431406726e-35,0.01578451427822161,0.013407541501019181
'ENCODE_ID_100128253',6.324556618562876,-0.46223971971462485,-0.013196653170130754,7.648321998054241e-26,0.01170708124877457,0.012824343249185449
'ENCODE_ID_27034',7.7996719615613035,-0.25492173577437266,-0.010442495800840683,2.5160547084859205e-33,0.0890683791045005,0.017747948195893083
'ENCODE_ID_715',5.866771784565724,-0.25674752497736064,-0.013231637529715847,4.115752513553191e-24,0.15945990051481462,0.01426037103539024
'ENCODE_ID_283177',7.2477276125385615,-0.5604538834233919,-0.01587011951967076,3.093466005711274e-24,0.01433342503449065,0.01644802489011228
'ENCODE_ID_120224',4.761688575898763,0.10378841063967287,0.01112441757314783,5.850588119684114e-22,0.5307541758186456,0.02366257144029521
'ENCODE_ID_939',4.7731524920132475,0.04842726034287009,0.008308993454966052,1.5170204075761647e-26,0.7070114631354392,0.029744552182794277
'ENCODE_ID_171220',5.868594349003822,-0.14988271692323618,-0.010281247507536851,1.7006295090362696e-28,0.296425887345682,0.01587758000650109
'ENCODE_ID_653113',5.895305882556043,-0.1579000386273398,0.010886060716796164,4.67577906249894e-26,0.3357987115113513,0.024953564094264392
'ENCODE_ID_144568',5.729307722798127,-0.13717965101380492,0.010761626271119975,7.780101521408861e-27,0.36934685163712044,0.017773875063388105
'ENCODE_ID_5858',6.132403224403869,0.2656334872536317,0.015266963549936468,5.661079180323231e-23,0.19040245243306667,0.011271194169620384
'ENCODE_ID_79370',5.940915181445748,-0.2900337989671646,-0.012661546657000313,1.0850065821354655e-27,0.059118856597206615,0.005400504256524568
'ENCODE_ID_9847',10.027408071488928,-0.011113469937307552,-0.012702361539656898,1.4065397874262535e-32,0.9550554979102175,0.030039051057778855
'ENCODE_ID_3824',5.066125929561274,0.5624147434143505,0.018217639548457384,3.539874398667104e-16,0.027422988824752338,0.014183271037464053
'ENCODE_ID_341350',5.801379805864819,0.15950115386610075,0.014128328876852123,1.6855587387165553e-24,0.36362075269252614,0.007248110091549345
'ENCODE_ID_83857',7.272667243134133,0.3525848057959232,0.009529791893700814,1.6536000301824667e-33,0.012431931533869713,0.019088213100614024
'ENCODE_ID_636',10.045521263435443,0.03245858581412231,-0.007562188374697833,1.3508392223098544e-51,0.670537993501749,0.0012091180840874396
'ENCODE_ID_83956',4.608771865731693,0.18400843120768928,0.01226047432276371,1.0838775465050791e-19,0.31525605745318935,0.023767508581567513
'ENCODE_ID_105369714',4.945214520358384,0.15916416906309322,0.015108111031531632,2.397758809854994e-21,0.37237437000556584,0.0048935397189099695
'ENCODE_ID_5318',6.334510920619318,-0.24471201860083433,-0.012246733506716602,2.5801448363039616e-25,0.1842683330095802,0.024158511110319893
