,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000110344,116.6671384403084,0.3268085247531795,0.10463623255373274,3.1232826027576728,0.0017884593345022038,0.013015034538764566
ENSG00000167325,47.071760764662045,0.0073372844774515274,0.11952101687170723,0.061389073398926165,0.9510493541125147,0.9745069069257085
ENSG00000054523,778.6471391393108,0.034600774464460575,0.04651395126849626,0.743879492514659,0.45694938303000443,0.6284325203744433
ENSG00000159131,133.92849930739692,-0.38783592765821867,0.10556737604675297,-3.673823696124232,0.00023894763460853726,0.002919137041910392
ENSG00000174013,73.77389361689937,-0.08247466933769343,0.08931088636991878,-0.9234559490999757,0.35576964649884335,0.5342668719344214
ENSG00000205930,20.932278185239348,0.40683863819623056,0.1636359220980856,2.4862428309131652,0.01290998403356666,0.05330400144817014
ENSG00000163867,66.84117294452346,-0.15364809987038028,0.0958358718620572,-1.6032420521152662,0.10888122458430867,0.238949014769145
ENSG00000145780,37.19119355327936,0.03045875598426684,0.1626476074582138,0.18726839244833082,0.8514502037336807,0.9153387208836846
ENSG00000139168,153.38700794799036,0.02337664417753409,0.08228767846345306,0.2840843807243451,0.7763457164472032,0.8668209983157774
ENSG00000115758,45.16610895749357,-0.28486802408595646,0.15750970425624647,-1.8085744331188358,0.07051714345221108,0.17654283499995654
ENSG00000164615,202.54632150438954,-0.09449710141722648,0.0713313806104237,-1.3247619856584911,0.18525010684155874,0.3438388643848156
ENSG00000100348,123.65420649917277,-0.29632307214248216,0.12900498014096695,-2.2969894016392436,0.02161937433653001,0.07709472007335334
ENSG00000164934,34.217171889903604,-0.2059735768881637,0.1537367191623836,-1.3397812702806882,0.1803164665938357,0.3374827771714547
ENSG00000140280,92.40865955192253,-0.10130805502219588,0.11140407027182342,-0.909374808074844,0.3631523148397098,0.5414491558160726
ENSG00000174173,66.15227837553891,-0.04071238670279838,0.12931986192328163,-0.3148192868234796,0.7528988670373873,0.8523849692390452
ENSG00000268516,15.201483370257453,-0.3815933634694454,0.20468519305483845,-1.8642939324253436,0.062280438433172415,0.16170889047660716
ENSG00000154134,40.755540718033544,0.3685497309903602,0.18604272892532522,1.9809950817174402,0.047591825145528815,0.13461445729478888
ENSG00000137720,28.174911645038584,-0.023325572931066504,0.1531237231521113,-0.15233154243444796,0.8789254479529177,0.9320612484511078
ENSG00000196150,52.174834443356076,-0.1752860115287271,0.13131421822941197,-1.3348593464760565,0.18192238548539197,0.33946790376621144
ENSG00000279088,21.539103927348357,-0.14665713583636636,0.16504355177394683,-0.888596581084467,0.3742199291730798,0.5520795553134334
ENSG00000166181,63.02002835500434,0.08960212486291222,0.10076828145677158,0.8891897685220571,0.373901100609891,0.5518668366105335
ENSG00000113594,124.58167833393472,0.6542810439667628,0.16080207075214334,4.068859566959538,4.7243810182267284e-05,0.000862897720213308
