gene,coef_Intercept,coef_diagnosis,coef_age,coef_Treatment_Var,pval_Intercept,pval_diagnosis,pval_age,pval_Treatment_Var
'ENSG00000116774',6.537019124093031,-0.1846246767710163,-0.024674189616582617,0.030818594665361066,1.5718014771525897e-107,0.2838329782267067,2.7549803421930415e-05,0.6539315333972202
'ENSG00000134207',-8.283411047731818e-17,-0.193436917891639,-0.016464078664790646,0.0,1.0,0.17426007036824986,0.000683040217622884,nan
'ENSG00000106236',5.592637835745378,-0.12738072607082712,0.011866630116127033,0.14888117693051015,1.4612836488222791e-117,0.2566515166689375,0.0019310873989147642,0.5287915440383423
'ENSG00000107863',9.392913590139049,0.1241892214316224,0.009220907397847375,0.10151892373535179,0.0,0.11443473103935745,0.0005866586212339527,0.5485016632087877
'ENSG00000170961',5.823164679016832,0.11491789706979473,-0.022205686819059715,0.015092134737377767,2.4057050852222093e-140,0.4093852698305004,3.178222780940387e-06,0.7450138812067562
'ENSG00000224631',5.437321732586411,-0.05446357343629906,-0.008745899736902958,0.004158907879119368,0.0,0.4054939893072732,0.00010329873389418917,0.9099636291380855
'ENSG00000169508',-2.493296527769688e-16,-0.5849927277866842,-0.02242936513253987,0.0,1.0,0.00015431330987124119,2.034119263175457e-05,nan
'ENSG00000214135',7.076865186180445,-0.16838180275840445,-0.01755105856317087,0.04572812145126797,9.552816797357351e-300,0.11637759333531132,1.6300344389324357e-06,0.611103110008218
'ENSG00000171051',5.742619864611463,-0.26335766997118915,-0.01916443058370796,0.02443921287535586,1.375076856949341e-95,0.10655930435502459,0.0005903098285185964,0.682202902214927
'ENSG00000119950',7.512066619214788,0.43684221312894284,0.014086160861963157,0.03498950941818465,0.0,2.9163978334942598e-05,7.931326942581115e-05,0.6394153471334202
'ENSG00000229807',-1.1169212961216571e-17,-0.03505163510964293,0.08625419218098977,0.0,1.0,0.9255862675110185,1.476093295867076e-11,nan
'ENSG00000133657',6.630199849440468,-0.14055099220603046,0.013030621992380491,0.3464268863782761,2.2138724941868026e-152,0.12612264763390876,3.140279030517977e-05,0.5031540614194732
'ENSG00000146281',5.562236463419661,-0.062264692656424724,0.015278006163865628,0.41578950077244803,8.769141723564547e-64,0.5813521541191156,7.118457602187254e-05,0.4995513336064288
'ENSG00000067646',6.363372947774673,-0.16027625560040643,-0.026153787174582905,0.1682164045646011,4.2262649435820325e-62,0.35146867537270454,8.13596200890559e-06,0.523969843243894
'ENSG00000166794',7.615736955431859,-0.21955057476767814,-0.01670198702914538,0.10299787755427331,2.2923845284346856e-143,0.14134459374251268,0.001031511956435488,0.5476630394213626
'ENSG00000184898',5.853754459773905,0.3328114443577719,-0.016774457490784267,0.0847244621991426,5.4406138370899126e-142,0.005273806473474242,3.734810142428513e-05,0.5599025340839356
'ENSG00000228789',-3.329673392625638e-16,-0.7801929964512705,-0.04016968984488547,0.0,1.0,0.00024049358625928246,2.809118179523742e-08,nan
'ENSG00000164088',6.483016994214923,-0.13813004268677012,-0.015360863780891932,0.013599224201543164,3.9360014860546876e-202,0.2858283426052608,0.0005241613166018383,0.758735372728771
'ENSG00000105383',6.417883630413656,-0.30824774067917565,-0.022670045851561724,0.020910229919523404,9.421328877481895e-98,0.09010496035538992,0.000266729074358673,0.702119800416982
'ENSG00000198879',8.07500755921647,-0.06278473684909204,-0.01851481762299493,0.2070688398978899,7.979456399614936e-125,0.6644791520256953,0.0001741002077260349,0.5164519041368223
'ENSG00000166268',4.301081750939293,0.2838349710014326,0.013347011129357194,0.2597367033841106,1.4730248316441303e-44,0.020626548348188344,0.0013982499322441144,0.509913624257805
'ENSG00000175066',6.575020222680292,-0.1032621112766457,0.011869973081008916,0.4315699242749267,1.680917239808002e-95,0.33502430838647623,0.0011398930266434714,0.4988838394617712
'ENSG00000154237',7.335233765360961,-0.30501373082729677,-0.017669227789080953,0.01902359560828095,1.530072098312071e-188,0.04150294276072781,0.0005543180517113326,0.7144414873103413
'ENSG00000117450',-3.2800241882391007e-16,-0.7700728077408913,-0.024642006363760627,0.0,1.0,0.0001755517235856659,0.00042179325546735024,nan
'ENSG00000285184',4.690595919485937,-0.022332214260991638,0.01356994590649833,0.2861337948851655,3.1811357225559864e-64,0.8353538966143471,0.0002095513456670262,0.5071844054724111
'ENSG00000162639',2.997979003274521e-17,0.07261944180263948,-0.019784262290543465,0.0,1.0,0.5876135173509287,1.4301781301575322e-05,nan
'ENSG00000017427',-7.396861939036543e-17,-0.17248019066448467,-0.017205032302926804,0.0,1.0,0.2373268285230361,0.0005362218764272781,nan
'ENSG00000146072',6.907264236129108,-0.13216714640872027,-0.014842993272767703,0.018770552522127414,6.710108258117456e-281,0.2516431207552119,0.00016688459113332278,0.7162040630057551
'ENSG00000099715',-6.212541900901217e-17,-0.14310775636506537,-0.03177669619522715,0.0,1.0,0.37161975439843487,5.656759703423544e-09,nan
'ENSG00000156504',6.632583692545206,-0.011572655091150014,0.014943813360840167,0.36150774970347554,8.670547445723714e-92,0.9213848870058203,0.00018310709643783364,0.5022651586941365
'ENSG00000165028',-1.8928061523745724e-16,-0.4440606606649277,-0.01743467101487877,0.0,1.0,0.0017818933424086,0.0003148508564066273,nan
