gene,coef_Intercept,coef_diagnosis,coef_age,coef_Hemisphere_Var,pval_Intercept,pval_diagnosis,pval_age,pval_Hemisphere_Var
'ENCODE_ID_441124',1.0711950767063151e-16,-0.3645095970281988,-0.014228273186804868,0.0,nan,0.01661208282931633,0.0015559506762526782,nan
'ENCODE_ID_4139',9.019646227441093,-0.04850861356609226,-0.007132077813706322,0.07600688554612826,0.0,0.6562857326557864,0.027962651996749705,0.6552260371609153
'ENCODE_ID_105378936',3.8483502638820526,0.21093333488902297,0.009779540801860567,1.853777130227783e-06,1.7214810189508975e-70,0.10709854618436104,0.00799545419180599,nan
'ENCODE_ID_4853',6.9770471507295175,-0.13137285499027185,-0.01254153707741934,6.772570415726495e-07,9.979427774932912e-101,0.5006001269653894,0.026123791666216735,nan
'ENCODE_ID_51205',6.965159020178986,0.03393095296628436,0.014415691487577256,8.127152956331374e-07,3.8441376423162013e-203,0.8037903444495746,0.0002527361299189455,nan
'ENCODE_ID_5451',9.544118271352792,-0.11651206924173146,-0.008202339250652283,6.669071614479299e-07,0.0,0.3287093087097649,0.017394930410832704,nan
'ENCODE_ID_7159',6.01661660374213,-0.18085212335849624,-0.014072442001652148,0.023462758216554084,1.767848870814128e-93,0.2792769273245035,0.005030556155314063,0.8195905872053493
'ENCODE_ID_102724100',-4.829247122435692e-19,0.000643315068337108,0.011480779892309115,0.0,nan,0.997339393256645,0.04401449996918583,nan
'ENCODE_ID_107985263',4.625333143430333,-0.05479406519924276,0.010099516408258503,6.19363763727328e-07,1.9987593743067907e-75,0.7145964447444361,0.019828877236505837,nan
'ENCODE_ID_148789',2.0325986141620102e-17,-0.06891565216454236,-0.0055568071141858435,0.0,nan,0.39895635749880376,0.021352966767637906,nan
'ENCODE_ID_6894',3.1703008549278875e-17,-0.10720928563557813,-0.011868146897531129,0.0,nan,0.5792204832905773,0.03775994845091454,nan
'ENCODE_ID_4548',2.5120045984369018e-17,-0.08515983318044185,-0.006983562259112901,0.0,nan,0.3496455586598888,0.009441792280953272,nan
'ENCODE_ID_6646',5.852172161834899,0.2988388971215905,0.009424551838308641,0.02815509556858064,7.711731341361613e-125,0.031041519419424294,0.025610131182329594,0.8620599079472956
'ENCODE_ID_1733',4.570423420657512,0.12138772226207713,0.012346614154874421,1.9063704636824608e-06,2.7331087962649116e-91,0.37348721651954375,0.0012674201668437903,nan
'ENCODE_ID_151449',6.790928453979562,0.04821147444574346,0.009748280844165156,1.133893109013028e-06,1.409571415684155e-208,0.7144590681525369,0.00991443147390902,nan
'ENCODE_ID_3398',6.820036088967967,-0.42304814636422583,-0.013389581003076965,0.028985035633023945,6.789117925175699e-116,0.012392051158133474,0.008153061340530354,0.7784139438464621
'ENCODE_ID_7399',5.05514834263256,-0.1644390068672568,0.012152524147110974,0.02905253378129873,2.595543870825226e-77,0.2798687812739855,0.009235456363560707,0.8740836603834026
'ENCODE_ID_729475',5.56832456045574,0.4072515203395109,0.01389283956451311,1.329514959601353e-06,1.7657900809009364e-88,0.014925013782563864,0.003671729540409385,nan
'ENCODE_ID_112268415',-9.363309624376116e-17,0.3186264787791839,0.012335743451280032,0.0,nan,0.03100579098320661,0.00471128793744909,nan
'ENCODE_ID_54460',7.007124109661285,0.008863152105243221,-0.010783811556467392,0.018491525878022417,3.7749788393874287e-140,0.9557344457522092,0.023660702744539262,0.7999799003494121
'ENCODE_ID_84695',7.041335012730941e-17,-0.23950561805394457,-0.010484388732282416,0.0,nan,0.050294477621569224,0.003733180178312546,nan
'ENCODE_ID_55037',8.13736072834624,0.07620023178485098,0.0041413341578674,0.16548319671671008,0.0,0.24753779069170523,0.03420371106270374,0.5789375163778563
'ENCODE_ID_90423',5.75952106591839,-0.22287646110607856,-0.012593517290112556,1.0706663590732044e-06,2.8516148502903185e-124,0.12476007121211331,0.0025253193975020567,nan
'ENCODE_ID_107984043',4.466023246624015,-0.08221341698177217,-0.004773391195787641,1.9895461569852995e-06,0.0,0.24147900624428342,0.014183840707774207,nan
'ENCODE_ID_57568',8.495100938434033,-0.307205200246299,-0.009180065752558808,1.7927026286932126e-06,0.0,0.01869719840938393,0.012846745916682932,nan
'ENCODE_ID_6868',8.576691096386751,-0.05523532576557252,-0.007788627454844029,6.010267705849772e-07,0.0,0.6377245795289792,0.02178005678748864,nan
'ENCODE_ID_388969',5.972655015268236,0.02328066787345809,0.012418329427516724,5.976126670023443e-07,7.95839954543289e-95,0.89238000324604,0.012652603928092344,nan
'ENCODE_ID_254773',6.643309088056967,-0.006564836747871325,0.012189150213406039,6.061275822618268e-07,4.7487154335677503e-153,0.965105241484425,0.005003386410655298,nan
'ENCODE_ID_114548',7.121775133770053,-0.5622157795935636,-0.018100542209742856,6.735546850234e-07,4.7462238224488075e-86,0.009165742590715027,0.0037077098987544155,nan
'ENCODE_ID_105373218',7.564442964076674,0.2427803406687356,0.011989255684724202,1.1873115971253542e-06,2.6607396093531384e-147,0.16561574173195204,0.016899043151175124,nan
'ENCODE_ID_10113',6.9471214946380195,-0.4694297725723825,-0.015549436657000862,0.05580945680467741,2.0990063779960134e-98,0.010222969309548692,0.0043312287784942885,0.6929661910631917
'ENCODE_ID_151011',7.041373177757082e-17,-0.23940762674396046,-0.011618001442160844,0.0,nan,0.09955122771748896,0.006831887601234487,nan
'ENCODE_ID_7549',1.133696378506285e-16,-0.38629727893999427,-0.009126984140484492,0.0,nan,0.005377619302429836,0.026037682254866083,nan
'ENCODE_ID_9378',11.214770292194638,-0.06665393183896001,-0.007092962784905806,0.026291406614821836,0.0,0.474632999279318,0.011796082342890103,0.8417359972629811
'ENCODE_ID_6905',7.6713742493375525,-0.010531191477318156,-0.004916617490425271,6.185356525287424e-07,0.0,0.892473954908406,0.029176764783551964,nan
'ENCODE_ID_101927764',-2.40235260162208e-17,0.08099827526103046,0.011750348271550375,0.0,nan,0.6868038196205907,0.0477617029005534,nan
'ENCODE_ID_645784',8.329798942022563,-0.1086867791245981,-0.011203955485311624,0.028025035586275605,2.206332891122061e-168,0.5215407948122524,0.02999022127176862,0.8604543197883953
'ENCODE_ID_150568',8.437718160465678e-17,-0.28699576769110036,-0.012640677115106712,0.0,nan,0.10132996641012186,0.014597079802193493,nan
'ENCODE_ID_53335',8.82561506203903,0.05598779869216716,-0.009276951796448092,7.466157380858709e-07,0.0,0.5555430396011152,0.0007179069867978729,nan
'ENCODE_ID_105373673',-9.278048356097995e-17,0.3154464245097756,0.015404976371894898,0.0,nan,0.13735784811175614,0.01407164404702142,nan
'ENCODE_ID_1745',6.91815011004233,-0.2607320043276015,-0.011899446119793383,9.718378662991478e-07,2.6744435531574637e-120,0.14104783132841217,0.019536995363655416,nan
'ENCODE_ID_28951',7.464192875469956,-0.4728855300274985,-0.015285668206904955,0.02800077800046655,7.683412765168343e-73,0.04225426521391108,0.031036023117094438,0.8601583575675228
'ENCODE_ID_91149',-8.97401566124246e-17,0.30542181615489566,0.01133512176206863,0.0,nan,0.04148304325546122,0.010450693275433322,nan
'ENCODE_ID_55679',9.957826595988971e-17,-0.3390235237400601,-0.011222984669524927,0.0,nan,0.02893292917758629,0.014396812548115635,nan
'ENCODE_ID_151531',5.652435597003641,-0.07350447817675346,0.009813266257478137,0.024060227954176443,7.678465263598964e-107,0.6159172818555239,0.025807835120830343,0.8235319750959873
'ENCODE_ID_23683',6.531652531446962,0.33139756327516234,0.010565850321794587,1.0094909684188985e-06,4.463991249510588e-141,0.0317317235404513,0.01722464490340988,nan
'ENCODE_ID_8604',8.271223856435139,-0.29570257362644425,-0.011488029598081794,6.096936159172221e-07,1.9460506569119645e-201,0.06896114951091019,0.014622162008866854,nan
'ENCODE_ID_5455',8.34388686525234,-0.15421905975279274,-0.009480105121715815,0.1710987157992622,0.0,0.14178422865281695,0.0026025632628596234,0.7694406441654189
'ENCODE_ID_105379521',4.4189428726914,0.12171019124853293,0.01110131025488928,1.8672949380486321e-06,8.824921237396565e-60,0.4571094640230936,0.01597059551902005,nan
'ENCODE_ID_130013',5.593834142663401,-0.08675951132678635,0.010931933844790721,0.02470853110295622,9.697576764929459e-112,0.5399177601335253,0.01025339239904963,0.8282328996111101
'ENCODE_ID_4929',6.460643926263211,-0.22016002494901726,-0.015791494930537404,9.219276070122037e-07,7.66335344098307e-99,0.2283087491113157,0.002688341880731544,nan
'ENCODE_ID_254128',5.785116076035106,-0.08208996351217353,0.00759899708869224,5.982349423839627e-07,1.4906863413400404e-188,0.48505129736690145,0.025545396161227328,nan
'ENCODE_ID_22925',7.252635951610127,0.14248705746608914,0.009395730984939196,1.0587797239779092e-06,8.363387807051176e-282,0.23829411277809132,0.006787093306184895,nan
'ENCODE_ID_10097',9.293407149779997,-0.08925628152010641,-0.010883440007364116,0.11375515610851825,6.525040220278901e-155,0.6288872049363066,0.04706462841357239,0.5574772916925645
'ENCODE_ID_85461',6.863077479819646,-0.09597731839888239,-0.012397870220493946,7.47102769998308e-07,7.352238893323795e-107,0.6063914107169164,0.021168637535693077,nan
'ENCODE_ID_285025',4.755612667033993,-0.023926171225764986,0.019896588883406046,1.2604955941277744e-06,2.5112807419797692e-33,0.9194920836605616,0.0033182871156076286,nan
'ENCODE_ID_151174',4.67019701000966,-0.18760234563585143,0.01012481950450926,1.7222894185080152e-06,3.708780315240738e-77,0.21485965240522809,0.018071092215399546,nan
'ENCODE_ID_51776',5.144801202272786,0.45983129209599005,0.020945427156341984,6.869323975650333e-07,4.797581225596306e-34,0.06796309324198736,0.004020245343513586,nan
'ENCODE_ID_6529',-1.6335481088018698e-17,0.05703340135907451,-0.014344646211068245,0.0,nan,0.7794430606410148,0.017140385823078683,nan
'ENCODE_ID_101927641',4.839581745741486,-0.04135655013708858,-0.008588282603655345,6.777995655739411e-07,1.3358943794660738e-137,0.7201711906738547,0.010067963736004172,nan
'ENCODE_ID_50485',6.98935766379532,-0.28797704683491354,-0.013959786521911141,0.07917081502624489,1.4549811895794158e-112,0.08684081742910744,0.005295089736765665,0.6505081740508196
'ENCODE_ID_57520',9.729036903080466,-0.29591692588674934,-0.009836349677450952,6.639037493177505e-07,0.0,0.014495925860540894,0.004945102437028479,nan
'ENCODE_ID_6304',7.251912513101122e-17,-0.24693459503675957,-0.007757163537903605,0.0,nan,0.008921747921647304,0.005434345148337338,nan
'ENCODE_ID_112268432',1.8994706590359102e-17,-0.0658376463436836,0.011198336792116051,0.0,nan,0.6601594450984257,0.011374381818327955,nan
'ENCODE_ID_25826',5.421542456258593,-0.05722051013177232,-0.010499697619369584,7.917890231465019e-07,4.9221766677656634e-101,0.7056140853389687,0.01629091815081081,nan
'ENCODE_ID_84172',6.961143297043656,0.08561738291201701,-0.01098329950895289,7.998575123508943e-07,1.9147558867175482e-213,0.5200935634213685,0.004235605240011929,nan
'ENCODE_ID_105376964',5.746900954325088,-0.12953758194713,0.015935108419640062,0.08273456155287162,2.6219556573391187e-53,0.5218043054529504,0.008102052680165065,0.6455374377797487
'ENCODE_ID_5270',7.797893622264478,0.3512854930709542,-0.014673154197455213,1.049278262580006e-06,2.8375277491029542e-155,0.045366640205691255,0.0036189608310901586,nan
'ENCODE_ID_55619',1.9400460134787432e-17,-0.06504566072148515,-0.013660534248242113,0.0,nan,0.6840206651140484,0.003820907639824304,nan
'ENCODE_ID_57408',3.9683603671221604e-17,-0.13628302423757874,0.00895897476490291,0.0,nan,0.3764566021005422,0.049108745528603816,nan
'ENCODE_ID_105377113',-1.5381135450444868e-16,0.5238080467902305,0.015703905792893786,0.0,nan,0.006968706665365164,0.006186354539365975,nan
'ENCODE_ID_56999',6.882512673221932e-17,-0.23384547624287294,-0.013192513392309247,0.0,nan,0.2320668839508836,0.022511142545341322,nan
'ENCODE_ID_9223',10.472522559405107,-0.4414007625878,-0.011751780830329907,6.263545831536922e-07,0.0,0.002374996735086703,0.005165379430078154,nan
'ENCODE_ID_6092',9.19184006698292,0.015041141379069083,-0.011001177199198846,8.169531550526431e-07,0.0,0.9072086507831876,0.0031177183747190143,nan
'ENCODE_ID_101928529',5.120827084450914,0.07387447730383676,0.011538412075089112,0.022719825335584542,5.010247083397901e-86,0.6191767791384833,0.009611551028750854,0.8151893058557151
'ENCODE_ID_100303491',5.57678828073834,-0.1582571980401355,-0.010871342428779554,1.7686544222546005e-06,1.1148844492402194e-103,0.30860844226151973,0.013356978480041304,nan
'ENCODE_ID_2042',8.066667131766007,-0.02564721506587328,-0.015993634099845208,8.813851658284294e-07,0.0,0.8399868678019737,1.2409839237507121e-05,nan
'ENCODE_ID_107985980',4.657037485239203,0.20411604055958624,0.01927942435325593,1.2442453799197286e-06,2.0279309252574835e-28,0.41821804377970473,0.007570860468493579,nan
'ENCODE_ID_112268455',5.292487056033002,-0.10202782533521375,0.011385338255193445,7.715558281823405e-07,4.9970943990239915e-96,0.5013000775183755,0.009327680387925275,nan
'ENCODE_ID_105374054',6.406799954616028,0.00021952030286238528,0.014620840441948797,6.642872471899338e-07,1.4984533922023944e-73,0.9991672296150278,0.016203837500725907,nan
'ENCODE_ID_55167',8.007826613057451e-17,-0.27264594467235453,-0.008888291922298414,0.0,nan,0.04236176240252316,0.025118905832490362,nan
'ENCODE_ID_339834',4.554411713473041,-0.08375935855612898,0.013672437957137034,6.005368997719313e-07,6.008987875182419e-35,0.7031651689232353,0.031623596725668196,nan
'ENCODE_ID_51208',4.50141340572407,-0.039519389707072326,0.015728705240231587,0.08870693348264627,2.224317974778687e-43,0.8217072718746457,0.002572620818765337,0.637726612899373
'ENCODE_ID_375341',6.396358840817531,0.2303833990307851,0.017146356581529427,1.9421504862677695e-06,6.768447445352797e-90,0.23180706938898876,0.0014842490794695804,nan
'ENCODE_ID_10217',8.035304929757915,0.1258571236460619,0.009867291796225404,5.950469973425118e-07,7.748607644236401e-251,0.3733706126163119,0.015901509671862716,nan
'ENCODE_ID_105374083',3.7630642748467618,0.20046396329034039,0.010153705651992667,0.029059033866484753,2.0061556603771323e-66,0.1016144490601218,0.006876488722056591,0.8741773765621463
'ENCODE_ID_117583',4.890902407813509,0.31124606875884375,0.012792408620030764,1.8912957745561514e-06,1.140713488106294e-59,0.08629605389794075,0.012144027851686888,nan
'ENCODE_ID_105374127',4.556648185293633,0.2609387750515227,0.013967894292052009,6.893986234186123e-07,7.273018428779671e-48,0.16231983553271045,0.009653513552844876,nan
'ENCODE_ID_83850',7.980481169631303,-0.11776741881256435,0.010098380298924618,0.1095550973899919,7.88004978600092e-209,0.389520022014071,0.012889236549397684,0.5455515925151235
'ENCODE_ID_11259',6.922246355036017,-0.10257301266492451,0.009357722159443933,1.0817312705801169e-06,1.0297637568011375e-207,0.44580890873798407,0.015418580584217537,nan
'ENCODE_ID_105374187',5.866588429649546,0.17596723697370414,0.013205724870763406,6.380430074999543e-07,2.728630613804599e-143,0.1991639693115972,0.0008647982665122304,nan
'ENCODE_ID_23043',10.5478098588369,-0.2444403977231345,-0.009078074746581271,7.281787080634847e-07,0.0,0.06951910516008837,0.019608669361819465,nan
'ENCODE_ID_110599583',6.815356653385548,-0.354022585579691,-0.015107111727035641,1.4023359572904791e-06,1.2108141394038254e-112,0.050715679556480764,0.003487459879125631,nan
'ENCODE_ID_109617007',4.665265257473572,-0.047477497503485094,0.01226105632081909,9.400062932120809e-07,1.65098320005578e-64,0.7725039831512746,0.009488864595571713,nan
'ENCODE_ID_9718',6.811576957736408,-0.3483874315941839,-0.014870315512721501,1.6564077241327288e-06,2.875626014922431e-108,0.06017908798995624,0.00468914382594229,nan
'ENCODE_ID_105374296',4.469311490643981,0.04413331765995302,0.012400709889729083,6.076115443743964e-07,3.987366899042156e-59,0.7879486835616997,0.009011719521107646,nan
'ENCODE_ID_200879',4.8665843843537315,-0.1515380904802237,0.013104359311026487,0.02910258493359416,2.548687112298906e-53,0.3927802911748587,0.01604794122986643,0.8748079832868842
'ENCODE_ID_7545',-2.2626290716128342e-17,0.07797446649608127,-0.008194623437375197,0.0,nan,0.5482312298835248,0.03272538720444545,nan
'ENCODE_ID_317648',6.397057119280319,-0.19584627639603142,-0.008657615570204462,6.052709434982902e-07,7.998058719934213e-282,0.06503632723902095,0.004828450996261435,nan
'ENCODE_ID_57537',8.041185797517306,-0.5523815949001878,-0.018530907308608416,1.5197539393295612e-06,2.3566649692363243e-81,0.028844365849372413,0.010012185900277196,nan
'ENCODE_ID_5158',8.937413675346155,-0.7893608246678846,-0.01893196640390527,5.949173452726455e-07,1.6319490455718908e-89,0.0029135377851934705,0.013642704158049896,nan
'ENCODE_ID_100329109',5.058385870716254,0.188507456342559,0.01130260871201684,6.136607705185801e-07,2.0143422169556916e-81,0.23153577412818882,0.013172740611459857,nan
'ENCODE_ID_200765',6.826846970452071,-0.20621553397379336,-0.01515127531591087,1.983981220892407e-06,4.0168600759631635e-129,0.22936163064433646,0.0015069667762532986,nan
'ENCODE_ID_105374421',6.928561441825733,-0.01192137878163444,0.005459985758927691,6.29867367314896e-07,0.0,0.891806455498429,0.03128470866998788,nan
'ENCODE_ID_105374407',6.743779300334355,0.10431829751515961,0.011550366634920605,7.764367345282443e-07,3.291096357623108e-145,0.505513086997267,0.01063575621030136,nan
'ENCODE_ID_105377642',5.265258422801664,0.12675085512137316,0.016238124375946,6.100885831948419e-07,7.4660262105298346e-59,0.5130183632831871,0.003780079224713463,nan
'ENCODE_ID_2560',9.282060110986645,0.34863558795873284,0.011203614339217413,8.468219370012996e-07,0.0,0.00551337525339472,0.0019754813537662475,nan
'ENCODE_ID_10675',7.098598948431091,-0.14192583200317577,-0.00930095909094655,6.534802144338619e-07,6.332008073297876e-194,0.3185831149184075,0.02380659465164385,nan
'ENCODE_ID_105377303',-1.0396644031041299e-16,0.353948713556304,0.011886068745319995,0.0,nan,0.02878698168378537,0.01296356084068259,nan
'ENCODE_ID_5593',3.9873980192408516e-18,-0.012260623263766462,-0.015460578680153277,0.0,nan,0.9434830951461879,0.0024834724110387534,nan
'ENCODE_ID_105374493',5.259730832825165,0.21671678872593397,0.016519335163040348,0.05885082591322541,8.542210033059567e-44,0.30061224601889314,0.00812396154288493,0.6862618103959397
'ENCODE_ID_1739',9.870162213715798,-0.03960374052420217,-0.009096516875216055,9.170548218437544e-07,0.0,0.764957123026241,0.017081891946606965,nan
'ENCODE_ID_79966',9.002449604895544,0.408577435831979,-0.009805076810870065,0.058460888576686305,3.9391777690287677e-196,0.014141469460131525,0.048242564520511164,0.6870959175587916
'ENCODE_ID_5783',1.8298344715625466e-17,-0.061371377211216376,-0.012646143965370817,0.0,nan,0.7035058567426931,0.007952739715622933,nan
'ENCODE_ID_57117',6.125121661311564e-17,-0.20832004080367572,-0.009363134734893445,0.0,nan,0.13024266980813687,0.021357360253437055,nan
'ENCODE_ID_107986088',6.152030203404523,-0.09326907940072483,0.013623540694516628,1.113955328913561e-06,6.452793974328875e-70,0.6540234046340465,0.02253730324614469,nan
'ENCODE_ID_285359',6.145273206831543,-0.38712175461074405,-0.011758037785622974,6.603024086210644e-07,1.0339384478521121e-123,0.012340213911214308,0.008577919936159865,nan
'ENCODE_ID_83939',7.1237209272601545,0.31112207868494357,0.009201677395327642,7.699417879858596e-07,1.0092180471324611e-266,0.010576740358621406,0.008807729354532681,nan
'ENCODE_ID_2549',8.68452159410068,0.1536932021690122,0.010807369091121188,7.221961214992468e-07,3.913988615868293e-232,0.33394387722645624,0.018671908363481732,nan
'ENCODE_ID_105374181',5.915770510000415,0.5767066401276123,0.019108384838153414,0.02333538835381069,1.1337293829367165e-56,0.006659222323036666,0.0027337096374796836,0.8187972578691071
'ENCODE_ID_92737',7.996946289357555,0.07338673643781692,-0.01600159369715989,0.019078746601008483,8.27388716719472e-77,0.766736654305084,0.030308825870805235,0.801115316842264
'ENCODE_ID_105377289',4.706839464421551,0.0788756628725204,0.01332373155613175,1.4636140269758782e-06,9.389116019533508e-52,0.6725039966714672,0.01224704403863737,nan
'ENCODE_ID_101929595',5.802343927161104,0.07174852826995785,-0.012254688325014607,0.028716739918868354,1.0674481230673281e-105,0.630471379070221,0.007230609389892567,0.8693790902088704
'ENCODE_ID_345062',5.091437206184201,0.03802276711466365,0.011720453766489024,7.126963788211657e-07,5.691995263961275e-70,0.8245921901052018,0.01803963836492576,nan
'ENCODE_ID_729830',6.507213197379311,-0.06871495889861509,0.008242456464761263,7.585365237973914e-07,2.131313935034183e-245,0.5533650611499643,0.013787049675874463,nan
'ENCODE_ID_79658',2.032387446557471e-17,-0.06828023676751423,-0.012728823319765563,0.0,nan,0.6576661608682648,0.005178589050993589,nan
'ENCODE_ID_56884',7.564084466116151,0.12057529097587612,-0.008339835588847789,0.1988613131899334,3.070882724793042e-144,0.40769551475083654,0.05350218898709365,0.5653577308870326
'ENCODE_ID_641364',4.061605064085609,0.17146672089125595,0.01116683085890568,6.071618986641807e-07,3.4540448068296697e-51,0.2858169706670798,0.016307221485973338,nan
'ENCODE_ID_7097',5.9243743068009325,0.25845311612120137,0.010889280659136013,0.2324215790928865,4.128475382687977e-60,0.13761741828595409,0.03485073227341171,0.5550789362482782
'ENCODE_ID_112267917',5.971243002045007,0.0930319316313189,0.010159896158266455,1.1812590038970658e-06,3.1460425962589406e-114,0.5541679552252319,0.0242121971604403,nan
'ENCODE_ID_2912',8.136416182247851,-0.5762073636083274,-0.013202931094108437,7.705810271454796e-07,6.576285533321053e-254,5.264394904085913e-05,0.0013273286180982545,nan
'ENCODE_ID_108',9.274661268450163,-0.2798057717980734,-0.01175872859352392,7.611457926397349e-07,6.598145811679799e-300,0.06099971198514767,0.006384710692351065,nan
'ENCODE_ID_8470',10.389560894884683,-0.1474636963981911,-0.005149570610892669,6.008045502392675e-07,0.0,0.048176840420093806,0.01712727160915862,nan
'ENCODE_ID_114899',6.977315455147676,-0.4425944082651289,-0.009767409434592606,2.1319591406757327e-05,0.0,0.0004227600672007573,nan,nan
'ENCODE_ID_64770',9.81739893915004,0.12312600471742607,-0.009129467189843693,0.017739424403967103,0.0,0.4008834422815678,0.03681191377074364,0.7989887550859268
'ENCODE_ID_285671',7.607029574061237,0.5179154356185628,0.012854155811163616,6.017745507882597e-07,1.2614952825781806e-139,0.00401261340680952,0.013612699430471973,nan
'ENCODE_ID_8467',9.35119479081562,0.07053411769750798,-0.00839908878048295,9.873362899535305e-07,0.0,0.5627837858708065,0.0165698701849484,nan
'ENCODE_ID_105378964',4.782258668222686,-0.2551383105791336,0.01151527473037703,0.05420424159461306,6.2986994830548294e-62,0.11026469138511266,0.01565156315323299,0.6966903533473336
'ENCODE_ID_2044',8.424215682053868,0.23048470848765448,-0.008013712021524457,1.1396138915250304e-06,0.0,0.045056124139120496,0.015130691745565798,nan
'ENCODE_ID_10699',4.858744016510609,0.0058050310590929905,0.015517593181886702,0.018894618400750515,4.742134143603568e-52,0.9747914523234655,0.004668461922440007,0.8007253819101718
'ENCODE_ID_105379011',6.461903308959022,0.1363158737873249,0.015671100392938914,6.441364810312617e-10,1.0951736301628026e-77,0.49767321084110827,0.010132219635130628,0.9999999925923873
'ENCODE_ID_104384744',4.543362618227075,0.07174211220999377,0.014509090012577615,0.028959451068704314,9.504657779149726e-48,0.682587967214239,0.006973279134765519,0.8727529348437302
'ENCODE_ID_105379010',6.416925585376019,0.2363985278735685,0.01632165179551827,6.597924829156753e-07,4.0024141662795945e-75,0.2565890309035519,0.006750639409899917,nan
'ENCODE_ID_11336',1.7130371920258645e-16,-0.583193899721171,-0.019599545723177438,0.0,nan,0.033816581890345344,0.01578980577130075,nan
'ENCODE_ID_100303749',-5.787022840591553e-17,0.1964544141543555,0.013031986149208885,0.0,nan,0.23142654111162708,0.007219878651384564,nan
'ENCODE_ID_23107',6.814275356807414,-0.28266771402875734,-0.013343229431021534,0.06807483755956888,2.595256858689607e-108,0.09414793842355126,0.007987297194671441,0.6683256986872315
'ENCODE_ID_105379052',4.824776789496388,-0.11350798901511357,0.01327439816376324,6.409394309035583e-07,5.9504991428840115e-43,0.5872503865030221,0.028179211893400353,nan
'ENCODE_ID_105379014',4.853597915802984,0.09458882020559028,0.015140796520189024,1.4611861710570332e-05,nan,0.41108693604178825,nan,nan
'ENCODE_ID_107986363',1.3074922282357327e-17,-0.045690711629781576,0.011951435970138228,0.0,nan,0.7952152939152091,0.02158774996169816,nan
'ENCODE_ID_105379015',5.172571951942912,-0.06537953417684057,0.010938820420867456,1.143780081316593e-06,8.10588303045823e-71,0.7069064409384109,0.02827894297530756,nan
'ENCODE_ID_7222',6.448162639097943,-0.10541613483330074,-0.010928431924999019,1.1884045759502281e-06,1.248252191776909e-117,0.528704415690244,0.022677665519003284,nan
'ENCODE_ID_105379013',5.715202462885421,0.2058028910982703,0.01713035251563937,7.831901140934814e-07,1.0048129474702015e-76,0.26280379538294707,0.0012383118260606803,nan
'ENCODE_ID_10283',7.680577133037515,0.05776748354643447,0.0077353686988877336,1.8455193079763414e-06,0.0,0.6334834032039722,0.023459721204108778,nan
'ENCODE_ID_79810',6.781115382608753,0.1170673025049693,0.00811942693689424,6.044803430472031e-07,1.3551038527184997e-284,0.29577242684187677,0.012221553224690753,nan
'ENCODE_ID_64167',5.2822496850015,0.036511282863193155,0.010219935863973188,1.4109045850470477e-06,7.881067766295244e-88,0.8188765528242821,0.024700522156598386,nan
'ENCODE_ID_1946',7.693907958527155,-0.04681248822573866,0.012188898165693999,6.100564233706213e-07,1.249475155386072e-228,0.7414356842933478,0.002989258480076711,nan
'ENCODE_ID_9963',5.793908535299754,0.2198399800735297,0.010956331158233898,1.3668617981103007e-06,9.625928805298573e-109,0.1608033047830041,0.014409237343280458,nan
'ENCODE_ID_4886',8.108720180091405,0.024983731219525924,-0.009741229758304262,9.019622669284814e-07,2.5738143495423547e-250,0.8615012643354596,0.01818421293327936,nan
'ENCODE_ID_56130',9.04371831485367e-17,-0.3078023096037825,-0.011329180987610715,0.0,nan,0.07133710827743539,0.024687057052668028,nan
'ENCODE_ID_56101',6.149203759340089,0.0048333010343259725,-0.011114169979493722,0.017181326862964277,4.820961604490172e-101,0.9767415791901857,0.024578589730327238,0.7985937656878421
'ENCODE_ID_4258',4.832216216604096,0.2018541978483154,0.012071619493816764,0.028621528045124075,6.953649378801598e-76,0.1702698659118923,0.007297857271635981,0.8680918680851123
'ENCODE_ID_202299',4.1582420242080715,-0.22009088314412792,0.006218116956470018,0.15443431916807968,1.2486330265903767e-99,0.027455841157731507,0.03663063907626138,0.6951064020891916
'ENCODE_ID_56103',6.4401247344643835,-0.32203005172277466,-0.01172104934759363,8.62633944776676e-07,8.790422135068838e-117,0.05416678266423024,0.01502568206765401,nan
'ENCODE_ID_728780',5.0040385895871795,-0.054172223380926574,0.011535409438575145,6.322188339172303e-07,5.26131060073143e-69,0.7495536155969865,0.018780776893539474,nan
'ENCODE_ID_107986454',8.533622048711637,-0.24273251705841373,-0.00977127288759127,0.15127176644125087,7.524882440749072e-161,0.1317450670046222,0.0416719133396174,0.6826380679799484
'ENCODE_ID_645323',8.949779189779573,-0.17297557105113365,-0.009523393442857863,0.05257897971568385,0.0,0.15475934409147213,0.008626176010257133,0.7005866436270138
'ENCODE_ID_9547',8.075706006235862,0.06657010218312798,-0.018104521645013777,6.007129799028902e-07,5.358430725979293e-166,0.7037398078379449,0.00035242770488917166,nan
'ENCODE_ID_153743',2.648173352050643e-17,-0.08958239732037457,-0.0095736758709054,0.0,nan,0.5300599658779392,0.02314711391525851,nan
'ENCODE_ID_1462',1.3148401404190517e-16,-0.44696513292978335,-0.022633592132326616,0.0,nan,0.056663474052079846,0.0010901041544755304,nan
'ENCODE_ID_153328',5.922242538905475,-0.20556646105045653,-0.011805679535819428,6.087364014780794e-07,1.8027620011259068e-84,0.25613476351358255,0.02422104921745896,nan
'ENCODE_ID_171019',-2.8554829657320193e-17,0.09840670274785782,-0.010357448329458655,0.0,nan,0.4132447715049925,0.003563964929807745,nan
